month,day_type,hour,load,solar,wind,price
4,0,12,0.5191504028262461,0.16361290110805427,0.0903717654396212,0.18306666666666668
4,0,13,0.48786392330401634,0.13714761679088935,0.08944855784716195,0.2334
4,0,14,0.4721693942322092,0.09550069650883919,0.0885253502547027,0.29266666666666663
4,0,15,0.4979002156202621,0.04533975065188713,0.08647377782701551,0.3380666666666667
4,0,16,0.5195494336634313,0.008308868332133163,0.08165258262195059,0.347
4,0,17,0.5877919131118045,0.0,0.07939585295149466,0.347
4,0,18,0.6019313502834247,0.0,0.07590817982442642,0.52
4,0,19,0.5498214106201698,0.0,0.07242050669735818,0.39199999999999996
4,0,20,0.5029429806475173,0.0,0.06770189011367762,0.3333333333333333
4,0,21,0.4575201413123087,0.0,0.06400905974384066,0.31333333333333335
4,0,22,0.4242651780457131,0.0,0.05693113486831982,0.3883333333333333
4,0,23,0.40558561109162117,0.0,0.05149446793494874,0.32466666666666666
4,0,0,0.38911251028350674,0.0,0.048724845157571015,0.3014
4,0,1,0.3796834834058564,0.0,0.04000566233990041,0.26133333333333336
4,0,2,0.37819609339578314,0.0,0.02656786293854925,0.2607333333333333
4,0,3,0.38080671931001514,0.00010257862138436003,0.023490504297018447,0.2793333333333333
4,0,4,0.3932587381598626,0.009026918681823683,0.021438931869331247,0.2793333333333333
4,0,5,0.42311116855513903,0.04533975065188713,0.019900252548565846,0.26366666666666666
4,0,6,0.46841809404818324,0.0878072999050122,0.02369566153978717,0.26699999999999996
4,0,7,0.5075302965958258,0.12094019461216048,0.024311133268093327,0.29719999999999996
4,0,8,0.5413740611491678,0.14114818302487941,0.02369566153978717,0.33199999999999996
4,0,9,0.5576625204387903,0.14802095065763152,0.02646528431716489,0.2812
4,0,10,0.5438472317107447,0.13642956644119886,0.02923490709454261,0.2793333333333333
4,0,11,0.5017253724116849,0.10760497383219368,0.03220968711468905,0.18780000000000002
4,0,12,0.4794114449019451,0.07488239361058283,0.03569736024175729,0.14986666666666668
4,0,13,0.46687941472741784,0.04513459340911841,0.037133460941138334,0.18780000000000002
4,0,14,0.47456665661396175,0.024413711889477687,0.03610767472729473,0.29266666666666663
4,0,15,0.5049750631371415,0.016104843557344525,0.02831169950208337,0.296
4,0,16,0.5338724865673296,0.004821195205064922,0.02985037882284877,0.35446666666666665
4,0,17,0.5920971378513061,0.0,0.03200452987192033,0.4066
4,0,18,0.6000192847808202,0.0,0.03559478162037293,0.6437333333333334
4,0,19,0.555821234184941,0.0,0.03292773746437957,0.5082
