utc_timestamp,AT_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2015-04-10T11:00:00Z,28,27.51,27.51
2015-04-10T12:00:00Z,28,26.43,26.43
2015-04-10T13:00:00Z,29,27.22,27.22
2015-04-10T14:00:00Z,30,28.23,28.23
2015-04-10T15:00:00Z,36,33.84,33.84
2015-04-10T16:00:00Z,44,39.56,39.56
2015-04-10T17:00:00Z,48,41.89,41.89
2015-04-10T18:00:00Z,50,28.65,28.65
2015-04-10T19:00:00Z,45,26.04,26.04
2015-04-10T20:00:00Z,39,24.81,24.81
2015-04-10T21:00:00Z,28,24.34,24.34
2015-04-10T22:00:00Z,29,25.51,25.51
2015-04-10T23:00:00Z,27,25.26,25.26
2015-04-11T00:00:00Z,26,24.82,25.28
2015-04-11T01:00:00Z,26,24.75,25.16
2015-04-11T02:00:00Z,26,24.74,25.14
2015-04-11T03:00:00Z,27,24.77,25.22
2015-04-11T04:00:00Z,26,24.82,25.43
2015-04-11T05:00:00Z,28,25.02,26.21
2015-04-11T06:00:00Z,28,25.16,26.37
2015-04-11T07:00:00Z,27,26.28,26.92
2015-04-11T08:00:00Z,26,26.26,26.26
2015-04-11T09:00:00Z,24,25.09,25.09
2015-04-11T10:00:00Z,20,21.82,24.44
2015-04-11T11:00:00Z,18,24.08,24.12
2015-04-11T12:00:00Z,15,23.62,23.62
2015-04-11T13:00:00Z,15,22.33,23.22
2015-04-11T14:00:00Z,16,23.31,23.31
2015-04-11T15:00:00Z,20,22.46,23.49
2015-04-11T16:00:00Z,26,23.94,23.94
2015-04-11T17:00:00Z,28,24.02,24.02
2015-04-11T18:00:00Z,31,24.5,24.5
2015-04-11T19:00:00Z,28,24.33,24.33
2015-04-11T20:00:00Z,25,23.93,23.93
2015-04-11T21:00:00Z,22,22.11,22.11
2015-04-11T22:00:00Z,18,-12.18,1.33
2015-04-11T23:00:00Z,15,-13.42,-13.42
2015-04-12T00:00:00Z,14,-12.2,-12.2
2015-04-12T01:00:00Z,15,0.1,0.1
2015-04-12T02:00:00Z,19,11.37,11.37
2015-04-12T03:00:00Z,20,14.3,14.3
2015-04-12T04:00:00Z,22,12.99,12.99
2015-04-12T05:00:00Z,22,14.27,20.25
2015-04-12T06:00:00Z,22,14.87,20.54
2015-04-12T07:00:00Z,24,14.25,22.37
2015-04-12T08:00:00Z,22,9.27,23.15
2015-04-12T09:00:00Z,22,0.08,23.01
2015-04-12T10:00:00Z,20,-4.96,22.58
2015-04-12T11:00:00Z,14,-12.12,21.86
2015-04-12T12:00:00Z,10,-12.14,21.03
2015-04-12T13:00:00Z,10,-12.12,20.94
2015-04-12T14:00:00Z,13,-2.61,21.37
2015-04-12T15:00:00Z,18,10.16,22.15
2015-04-12T16:00:00Z,26,20.98,22.85
2015-04-12T17:00:00Z,31,25.9,24.73
2015-04-12T18:00:00Z,36,24.69,24.69
2015-04-12T19:00:00Z,35,24.75,24.75
2015-04-12T20:00:00Z,33,25.94,24.49
2015-04-12T21:00:00Z,28,20.3,21.87
2015-04-12T22:00:00Z,21,18.62,18.62
2015-04-12T23:00:00Z,19,16.67,16.67
2015-04-13T00:00:00Z,18,0.11,14.95
2015-04-13T01:00:00Z,18,0.04,16.29
2015-04-13T02:00:00Z,20,0.01,19.42
2015-04-13T03:00:00Z,25,0.44,22.21
2015-04-13T04:00:00Z,35,25.85,25.85
2015-04-13T05:00:00Z,43,24.98,27.7
2015-04-13T06:00:00Z,44,25.1,27.39
2015-04-13T07:00:00Z,35,25.01,26.67
2015-04-13T08:00:00Z,33,24.96,26.21
2015-04-13T09:00:00Z,29,25.67,25.82
2015-04-13T10:00:00Z,25,23.24,25.21
2015-04-13T11:00:00Z,23,22.73,24.94
2015-04-13T12:00:00Z,22,22.12,24.78
2015-04-13T13:00:00Z,23,23.08,24.6
2015-04-13T14:00:00Z,25,24.32,24.49
2015-04-13T15:00:00Z,29,25.55,25.55
2015-04-13T16:00:00Z,35,25.28,25.46
2015-04-13T17:00:00Z,43,25.13,26.07
2015-04-13T18:00:00Z,49,25.59,26.41
2015-04-13T19:00:00Z,44,25.7,26.13
2015-04-13T20:00:00Z,39,25.38,25.38
2015-04-13T21:00:00Z,32,24.99,24.99
2015-04-13T22:00:00Z,30,24.45,24.45
2015-04-13T23:00:00Z,30,24.53,24.53
2015-04-14T00:00:00Z,29,24.53,24.53
2015-04-14T01:00:00Z,28,24.7,24.7
2015-04-14T02:00:00Z,29,24.91,24.91
2015-04-14T03:00:00Z,31,25.29,25.29
2015-04-14T04:00:00Z,42,25.71,28.09
2015-04-14T05:00:00Z,51,31.83,44.48
2015-04-14T06:00:00Z,54,31.02,49.42
2015-04-14T07:00:00Z,41,30.03,45.76
2015-04-14T08:00:00Z,38,26.04,43.95
2015-04-14T09:00:00Z,32,25.6,42.09
2015-04-14T10:00:00Z,28,25.48,41.5
2015-04-14T11:00:00Z,26,25.43,33.81
2015-04-14T12:00:00Z,25,25.13,29.48
2015-04-14T13:00:00Z,25,25.08,29.03
2015-04-14T14:00:00Z,23,23.5,27.53
2015-04-14T15:00:00Z,28,26.32,26.97
2015-04-14T16:00:00Z,35,25.42,26.78
2015-04-14T17:00:00Z,39,25.42,26.8
2015-04-14T18:00:00Z,41,25.53,26.96
2015-04-14T19:00:00Z,36,25.53,26.13
2015-04-14T20:00:00Z,30,25.17,25.17
2015-04-14T21:00:00Z,25,24.26,24.26
2015-04-14T22:00:00Z,24,23.05,23.61
2015-04-14T23:00:00Z,23,24.07,24.07
2015-04-15T00:00:00Z,23,23.63,23.63
2015-04-15T01:00:00Z,23,24.06,24.06
2015-04-15T02:00:00Z,23,24.7,24.7
2015-04-15T03:00:00Z,27,25.13,25.13
2015-04-15T04:00:00Z,37,25.81,25.81
2015-04-15T05:00:00Z,43,26.86,26.86
2015-04-15T06:00:00Z,42,27.44,29.27
2015-04-15T07:00:00Z,32,28.61,28.61
2015-04-15T08:00:00Z,28,26.5,26.86
2015-04-15T09:00:00Z,26,23.54,26.52
2015-04-15T10:00:00Z,21,21.99,26.53
2015-04-15T11:00:00Z,18,19.92,26.21
2015-04-15T12:00:00Z,16,12.3,25.86
2015-04-15T13:00:00Z,17,13.73,25.51
2015-04-15T14:00:00Z,17,13.13,25.29
2015-04-15T15:00:00Z,23,19.92,25.25
2015-04-15T16:00:00Z,31,25.54,25.54
2015-04-15T17:00:00Z,37,25.53,25.53
2015-04-15T18:00:00Z,41,25.64,25.64
2015-04-15T19:00:00Z,36,25.46,25.46
2015-04-15T20:00:00Z,31,25.18,25.18
2015-04-15T21:00:00Z,26,24.46,24.46
2015-04-15T22:00:00Z,24,23.19,23.19
2015-04-15T23:00:00Z,24,22.65,22.65
2015-04-16T00:00:00Z,24,22.53,22.53
2015-04-16T01:00:00Z,25,23.06,23.06
2015-04-16T02:00:00Z,24,23.83,23.83
2015-04-16T03:00:00Z,28,24.59,24.59
2015-04-16T04:00:00Z,40,25.28,25.28
2015-04-16T05:00:00Z,49,26.85,26.85
2015-04-16T06:00:00Z,51,27.96,28.11
2015-04-16T07:00:00Z,44,27.23,27.23
2015-04-16T08:00:00Z,39,26.53,26.53
2015-04-16T09:00:00Z,36,26.18,26.18
2015-04-16T10:00:00Z,31,25.51,25.55
2015-04-16T11:00:00Z,29,25.46,25.46
2015-04-16T12:00:00Z,29,25.33,25.33
2015-04-16T13:00:00Z,30,25.28,25.28
2015-04-16T14:00:00Z,30,25.12,25.12
2015-04-16T15:00:00Z,34,25.27,25.27
2015-04-16T16:00:00Z,40,25.38,25.38
2015-04-16T17:00:00Z,46,25.45,25.45
2015-04-16T18:00:00Z,48,25.91,25.91
2015-04-16T19:00:00Z,44,25.82,25.82
2015-04-16T20:00:00Z,38,25.32,25.32
2015-04-16T21:00:00Z,30,24.93,24.93
2015-04-16T22:00:00Z,29,23.92,23.92
2015-04-16T23:00:00Z,28,23.73,23.73
2015-04-17T00:00:00Z,28,23.71,23.71
2015-04-17T01:00:00Z,26,23.86,23.86
2015-04-17T02:00:00Z,26,24.08,24.08
2015-04-17T03:00:00Z,30,24.86,24.86
2015-04-17T04:00:00Z,40,25.96,25.96
2015-04-17T05:00:00Z,51,28.23,28.23
2015-04-17T06:00:00Z,53,28.9,28.9
2015-04-17T07:00:00Z,50,28.43,28.43
2015-04-17T08:00:00Z,44,28.29,28.29
2015-04-17T09:00:00Z,42,27.84,27.84
2015-04-17T10:00:00Z,38,27.2,27.2
2015-04-17T11:00:00Z,37,26.24,26.24
2015-04-17T12:00:00Z,34,25.8,25.8
2015-04-17T13:00:00Z,33,25.13,25.14
2015-04-17T14:00:00Z,32,24.92,24.92
2015-04-17T15:00:00Z,33,24.96,24.96
2015-04-17T16:00:00Z,36,25.03,25.03
2015-04-17T17:00:00Z,43,25.1,25.1
2015-04-17T18:00:00Z,45,25.31,25.31
2015-04-17T19:00:00Z,40,25.37,25.37
2015-04-17T20:00:00Z,35,25.05,25.05
2015-04-17T21:00:00Z,28,24.72,24.72
2015-04-17T22:00:00Z,30,24.28,24.28
2015-04-17T23:00:00Z,26,24.1,24.1
2015-04-18T00:00:00Z,25,24.05,24.05
2015-04-18T01:00:00Z,24,24.07,24.07
2015-04-18T02:00:00Z,24,24.12,24.12
2015-04-18T03:00:00Z,25,24.18,24.18
2015-04-18T04:00:00Z,27,24.12,24.12
2015-04-18T05:00:00Z,29,24.3,24.3
2015-04-18T06:00:00Z,30,29.19,29.19
2015-04-18T07:00:00Z,28,26.8,27.46
2015-04-18T08:00:00Z,28,23.31,24.72
2015-04-18T09:00:00Z,24,24.37,24.37
2015-04-18T10:00:00Z,22,24.14,24.14
2015-04-18T11:00:00Z,20,23.98,23.98
2015-04-18T12:00:00Z,16,23.8,23.8
2015-04-18T13:00:00Z,16,23.63,23.63
2015-04-18T14:00:00Z,17,23.66,23.66
2015-04-18T15:00:00Z,23,20.71,23.9
2015-04-18T16:00:00Z,30,27.41,27.41
2015-04-18T17:00:00Z,33,24.29,24.29
2015-04-18T18:00:00Z,35,24.38,24.38
2015-04-18T19:00:00Z,35,24.41,24.41
2015-04-18T20:00:00Z,32,24.27,24.27
2015-04-18T21:00:00Z,28,24.06,24.06
2015-04-18T22:00:00Z,26,24.21,24.21
2015-04-18T23:00:00Z,24,23.87,23.87
2015-04-19T00:00:00Z,21,23.29,23.29
2015-04-19T01:00:00Z,20,22.42,22.42
2015-04-19T02:00:00Z,20,22.34,22.34
2015-04-19T03:00:00Z,19,22.01,22.01
2015-04-19T04:00:00Z,20,21.78,21.78
2015-04-19T05:00:00Z,20,20.3,22.56
2015-04-19T06:00:00Z,17,25.95,25.95
2015-04-19T07:00:00Z,14,24.03,24.03
2015-04-19T08:00:00Z,12,24.14,24.14
2015-04-19T09:00:00Z,11,24.1,24.1
2015-04-19T10:00:00Z,7,24.01,24.01
2015-04-19T11:00:00Z,6,23.83,23.83
2015-04-19T12:00:00Z,1,23.65,23.65
2015-04-19T13:00:00Z,0,23.46,23.46
2015-04-19T14:00:00Z,6,23.27,23.27
2015-04-19T15:00:00Z,11,22.41,23.53
2015-04-19T16:00:00Z,20,25.22,24.1
2015-04-19T17:00:00Z,27,24.14,24.14
2015-04-19T18:00:00Z,34,24.24,24.24
2015-04-19T19:00:00Z,33,24.21,24.21
2015-04-19T20:00:00Z,32,23.85,23.85
2015-04-19T21:00:00Z,25,23.39,23.39
2015-04-19T22:00:00Z,22,21.86,21.86
2015-04-19T23:00:00Z,22,20.71,19.49
2015-04-20T00:00:00Z,20,20.62,19.73
2015-04-20T01:00:00Z,21,22.03,22.03
2015-04-20T02:00:00Z,22,22.73,22.73
2015-04-20T03:00:00Z,29,24.35,24.35
2015-04-20T04:00:00Z,40,25.32,25.32
2015-04-20T05:00:00Z,46,27.27,27.27
2015-04-20T06:00:00Z,46,30.66,30.66
2015-04-20T07:00:00Z,37,29.98,29.98
2015-04-20T08:00:00Z,32,28.48,28.48
2015-04-20T09:00:00Z,31,27.6,27.6
2015-04-20T10:00:00Z,29,26.69,26.69
2015-04-20T11:00:00Z,26,26.04,26.04
2015-04-20T12:00:00Z,25,25.76,25.76
2015-04-20T13:00:00Z,26,25.83,25.83
2015-04-20T14:00:00Z,26,25.81,25.81
2015-04-20T15:00:00Z,32,25.87,25.87
2015-04-20T16:00:00Z,36,25.75,25.75
2015-04-20T17:00:00Z,39,25.74,25.74
2015-04-20T18:00:00Z,44,26.15,26.15
2015-04-20T19:00:00Z,40,26.09,26.09
2015-04-20T20:00:00Z,36,25.12,25.12
2015-04-20T21:00:00Z,30,24.55,24.55
2015-04-20T22:00:00Z,32,22.8,22.8
2015-04-20T23:00:00Z,29,21.59,21.59
2015-04-21T00:00:00Z,28,21.37,21.37
2015-04-21T01:00:00Z,26,21.71,21.71
2015-04-21T02:00:00Z,27,22.46,22.46
2015-04-21T03:00:00Z,32,23.42,23.42
2015-04-21T04:00:00Z,40,25.02,25.02
2015-04-21T05:00:00Z,47,26.24,26.24
2015-04-21T06:00:00Z,41,26.88,26.88
2015-04-21T07:00:00Z,33,26.78,26.78
2015-04-21T08:00:00Z,29,26.55,26.55
2015-04-21T09:00:00Z,26,26.17,26.17
2015-04-21T10:00:00Z,23,25.54,25.54
2015-04-21T11:00:00Z,20,25.42,25.42
2015-04-21T12:00:00Z,19,25.27,25.27
2015-04-21T13:00:00Z,20,25.09,25.09
2015-04-21T14:00:00Z,22,24.9,24.9
2015-04-21T15:00:00Z,25,25.13,25.13
2015-04-21T16:00:00Z,32,25.1,25.1
2015-04-21T17:00:00Z,38,25.04,25.04
2015-04-21T18:00:00Z,43,25.26,25.26
2015-04-21T19:00:00Z,38,25.22,25.22
2015-04-21T20:00:00Z,34,24.51,24.51
2015-04-21T21:00:00Z,29,23.81,23.81
2015-04-21T22:00:00Z,25,21.56,21.56
2015-04-21T23:00:00Z,23,20.56,20.56
2015-04-22T00:00:00Z,24,20.9,20.9
2015-04-22T01:00:00Z,22,21.7,21.7
2015-04-22T02:00:00Z,23,22.68,22.68
2015-04-22T03:00:00Z,28,23.53,23.53
2015-04-22T04:00:00Z,39,24.93,24.93
2015-04-22T05:00:00Z,46,31.07,31.07
2015-04-22T06:00:00Z,47,46.16,46.16
2015-04-22T07:00:00Z,42,38.73,38.73
2015-04-22T08:00:00Z,37,37.93,37.93
2015-04-22T09:00:00Z,34,32.41,32.41
2015-04-22T10:00:00Z,32,30.03,30.03
2015-04-22T11:00:00Z,31,29.71,29.71
2015-04-22T12:00:00Z,30,29.57,29.57
2015-04-22T13:00:00Z,30,29.69,29.69
2015-04-22T14:00:00Z,31,30.05,30.05
2015-04-22T15:00:00Z,36,31.03,31.03
2015-04-22T16:00:00Z,42,31.61,31.61
2015-04-22T17:00:00Z,47,26.36,26.36
2015-04-22T18:00:00Z,48,24.85,24.85
2015-04-22T19:00:00Z,45,24.86,24.86
2015-04-22T20:00:00Z,40,23.95,23.95
2015-04-22T21:00:00Z,32,22.62,22.62
2015-04-22T22:00:00Z,32,15.76,15.76
2015-04-22T23:00:00Z,30,14.29,14.29
2015-04-23T00:00:00Z,26,13.08,13.08
2015-04-23T01:00:00Z,24,13.19,13.19
2015-04-23T02:00:00Z,25,14.22,14.22
2015-04-23T03:00:00Z,28,17.91,17.91
2015-04-23T04:00:00Z,39,23.24,23.24
2015-04-23T05:00:00Z,47,24.57,24.57
2015-04-23T06:00:00Z,51,24.91,24.91
2015-04-23T07:00:00Z,43,24.77,24.77
2015-04-23T08:00:00Z,35,24.65,24.65
2015-04-23T09:00:00Z,32,24.39,24.39
2015-04-23T10:00:00Z,30,24.22,24.22
2015-04-23T11:00:00Z,29,24.05,24.05
2015-04-23T12:00:00Z,29,23.87,23.87
2015-04-23T13:00:00Z,29,23.72,23.72
2015-04-23T14:00:00Z,30,23.5,23.5
2015-04-23T15:00:00Z,36,23.63,23.63
2015-04-23T16:00:00Z,44,23.59,23.59
2015-04-23T17:00:00Z,49,23.68,23.68
2015-04-23T18:00:00Z,49,24.13,24.13
2015-04-23T19:00:00Z,46,24.5,24.5
2015-04-23T20:00:00Z,40,24.04,24.04
2015-04-23T21:00:00Z,35,23.2,23.2
2015-04-23T22:00:00Z,31,22.64,22.64
2015-04-23T23:00:00Z,28,22.39,22.39
2015-04-24T00:00:00Z,28,22.5,22.5
2015-04-24T01:00:00Z,27,22.91,22.91
2015-04-24T02:00:00Z,27,25.31,23.45
2015-04-24T03:00:00Z,30,24.87,24.87
2015-04-24T04:00:00Z,39,39.42,39.42
2015-04-24T05:00:00Z,46,46.78,46.78
2015-04-24T06:00:00Z,47,47.44,47.44
2015-04-24T07:00:00Z,40,42,42
2015-04-24T08:00:00Z,34,38.93,38.93
2015-04-24T09:00:00Z,30,30.87,30.87
2015-04-24T10:00:00Z,28,28.16,28.16
2015-04-24T11:00:00Z,27,25.04,25.04
2015-04-24T12:00:00Z,26,24.6,24.6
2015-04-24T13:00:00Z,26,24.27,24.27
2015-04-24T14:00:00Z,27,24.01,24.01
2015-04-24T15:00:00Z,33,24.15,24.15
2015-04-24T16:00:00Z,38,24.29,24.29
2015-04-24T17:00:00Z,40,24.13,24.13
2015-04-24T18:00:00Z,43,24.47,24.47
2015-04-24T19:00:00Z,40,24.24,24.24
2015-04-24T20:00:00Z,37,23.72,23.72
2015-04-24T21:00:00Z,30,23.28,23.28
2015-04-24T22:00:00Z,29,23.53,23.53
2015-04-24T23:00:00Z,26,23.28,23.28
2015-04-25T00:00:00Z,24,23.12,23.12
2015-04-25T01:00:00Z,24,22.64,22.64
2015-04-25T02:00:00Z,23,21.98,21.98
2015-04-25T03:00:00Z,24,21.68,21.68
2015-04-25T04:00:00Z,25,21.74,21.74
2015-04-25T05:00:00Z,26,22.96,22.96
2015-04-25T06:00:00Z,30,23.56,23.56
2015-04-25T07:00:00Z,31,23.76,23.76
2015-04-25T08:00:00Z,30,23.77,23.77
2015-04-25T09:00:00Z,29,23.61,23.61
2015-04-25T10:00:00Z,29,23.44,23.44
2015-04-25T11:00:00Z,27,23.19,23.19
2015-04-25T12:00:00Z,25,23.03,23.03
2015-04-25T13:00:00Z,27,22.88,22.88
2015-04-25T14:00:00Z,28,22.95,22.95
2015-04-25T15:00:00Z,30,23.35,23.35
2015-04-25T16:00:00Z,32,23.4,23.4
2015-04-25T17:00:00Z,37,23.38,23.38
2015-04-25T18:00:00Z,38,23.59,23.59
2015-04-25T19:00:00Z,36,23.47,23.47
2015-04-25T20:00:00Z,33,23.07,23.07
2015-04-25T21:00:00Z,28,22.39,22.39
2015-04-25T22:00:00Z,23,22.39,22.39
2015-04-25T23:00:00Z,20,20.87,20.87
2015-04-26T00:00:00Z,19,19.48,19.48
2015-04-26T01:00:00Z,17,18.87,18.87
2015-04-26T02:00:00Z,17,17.79,17.79
2015-04-26T03:00:00Z,18,18.26,18.26
2015-04-26T04:00:00Z,18,18.75,18.75
2015-04-26T05:00:00Z,22,19.17,19.17
2015-04-26T06:00:00Z,24,22.03,22.03
2015-04-26T07:00:00Z,25,23.05,23.05
2015-04-26T08:00:00Z,25,23.19,23.19
2015-04-26T09:00:00Z,25,23.26,23.26
2015-04-26T10:00:00Z,24,22.81,22.81
2015-04-26T11:00:00Z,21,22.56,22.56
2015-04-26T12:00:00Z,18,22.39,22.39
2015-04-26T13:00:00Z,17,22.34,22.34
2015-04-26T14:00:00Z,20,22.58,22.58
2015-04-26T15:00:00Z,24,23.14,23.14
2015-04-26T16:00:00Z,28,23.85,23.85
2015-04-26T17:00:00Z,31,29.57,29.57
2015-04-26T18:00:00Z,31,34.97,34.97
2015-04-26T19:00:00Z,31,33.28,33.28
2015-04-26T20:00:00Z,29,33.55,33.55
2015-04-26T21:00:00Z,24,32.63,32.63
2015-04-26T22:00:00Z,23,29.72,29.72
2015-04-26T23:00:00Z,21,24.45,24.45
2015-04-27T00:00:00Z,18,23.21,23.21
2015-04-27T01:00:00Z,20,23.06,23.06
2015-04-27T02:00:00Z,20,23.07,23.33
2015-04-27T03:00:00Z,25,25.18,24.91
2015-04-27T04:00:00Z,34,38,38
2015-04-27T05:00:00Z,42,43.94,43.94
2015-04-27T06:00:00Z,49,48.57,48.57
2015-04-27T07:00:00Z,46,46,46
2015-04-27T08:00:00Z,42,44.44,44.44
2015-04-27T09:00:00Z,39,42.63,42.63
2015-04-27T10:00:00Z,37,39.03,39.03
2015-04-27T11:00:00Z,35,36.64,36.64
2015-04-27T12:00:00Z,33,33.46,33.46
2015-04-27T13:00:00Z,32,33.41,33.41
2015-04-27T14:00:00Z,30,27.37,27.37
2015-04-27T15:00:00Z,30,31.27,31.27
2015-04-27T16:00:00Z,33,31.29,31.29
2015-04-27T17:00:00Z,33,33.44,33.44
2015-04-27T18:00:00Z,31,39.87,39.87
2015-04-27T19:00:00Z,28,39.84,39.84
2015-04-27T20:00:00Z,27,32.16,32.16
2015-04-27T21:00:00Z,21,24.72,24.72
2015-04-27T22:00:00Z,29,24.8,24.8
2015-04-27T23:00:00Z,27,24.47,24.47
2015-04-28T00:00:00Z,26,24.5,24.5
2015-04-28T01:00:00Z,25,24.53,24.53
2015-04-28T02:00:00Z,26,24.86,24.86
2015-04-28T03:00:00Z,29,25.71,25.71
2015-04-28T04:00:00Z,42,34.48,34.48
2015-04-28T05:00:00Z,48,47.81,47.81
2015-04-28T06:00:00Z,52,56.41,56.41
2015-04-28T07:00:00Z,49,53.72,53.72
2015-04-28T08:00:00Z,48,48.77,48.77
2015-04-28T09:00:00Z,45,46.77,46.77
2015-04-28T10:00:00Z,40,31.45,31.45
2015-04-28T11:00:00Z,38,30.88,30.88
2015-04-28T12:00:00Z,35,28.06,28.06
2015-04-28T13:00:00Z,34,27.9,27.9
2015-04-28T14:00:00Z,33,27.07,27.07
2015-04-28T15:00:00Z,36,27.1,27.1
2015-04-28T16:00:00Z,38,26.99,26.99
2015-04-28T17:00:00Z,41,26.61,26.61
2015-04-28T18:00:00Z,44,26.42,26.42
2015-04-28T19:00:00Z,41,26.64,26.64
2015-04-28T20:00:00Z,39,25.46,25.46
2015-04-28T21:00:00Z,31,24.34,24.34
2015-04-28T22:00:00Z,28,24.48,24.48
2015-04-28T23:00:00Z,28,24.07,24.07
2015-04-29T00:00:00Z,26,23.97,23.97
2015-04-29T01:00:00Z,25,24.08,24.08
2015-04-29T02:00:00Z,26,24.38,24.38
2015-04-29T03:00:00Z,28,25.17,25.17
2015-04-29T04:00:00Z,38,26.58,26.58
2015-04-29T05:00:00Z,47,31.07,31.07
2015-04-29T06:00:00Z,44,31.69,31.69
2015-04-29T07:00:00Z,36,29.22,29.22
2015-04-29T08:00:00Z,32,28.3,28.3
2015-04-29T09:00:00Z,31,27.55,27.55
2015-04-29T10:00:00Z,29,26.85,26.85
2015-04-29T11:00:00Z,27,26.45,26.45
2015-04-29T12:00:00Z,26,26.15,26.15
2015-04-29T13:00:00Z,27,26.26,26.26
2015-04-29T14:00:00Z,29,25.98,25.98
2015-04-29T15:00:00Z,33,26.14,26.14
2015-04-29T16:00:00Z,39,26.3,26.3
2015-04-29T17:00:00Z,44,26.46,26.46
2015-04-29T18:00:00Z,44,26.67,26.67
2015-04-29T19:00:00Z,42,26.38,26.38
2015-04-29T20:00:00Z,36,25.28,25.28
2015-04-29T21:00:00Z,28,24.34,24.34
2015-04-29T22:00:00Z,26,23.73,23.73
2015-04-29T23:00:00Z,25,23.13,23.13
2015-04-30T00:00:00Z,25,22.97,22.97
2015-04-30T01:00:00Z,24,23.45,23.45
2015-04-30T02:00:00Z,24,23.94,23.94
2015-04-30T03:00:00Z,27,25.19,25.19
2015-04-30T04:00:00Z,35,26.21,26.21
2015-04-30T05:00:00Z,46,37.73,37.73
2015-04-30T06:00:00Z,51,41.19,41.19
2015-04-30T07:00:00Z,46,37.18,37.18
2015-04-30T08:00:00Z,40,28.48,28.48
2015-04-30T09:00:00Z,36,27.92,27.92
2015-04-30T10:00:00Z,33,27.27,27.27
2015-04-30T11:00:00Z,29,26.86,26.86
2015-04-30T12:00:00Z,28,26.71,26.71
2015-04-30T13:00:00Z,29,26.3,26.3
2015-04-30T14:00:00Z,29,26.27,26.27
2015-04-30T15:00:00Z,33,26.29,26.29
2015-04-30T16:00:00Z,38,26.15,26.15
2015-04-30T17:00:00Z,41,37.79,37.79
2015-04-30T18:00:00Z,42,31.77,31.77
2015-04-30T19:00:00Z,39,31.64,31.64
2015-04-30T20:00:00Z,33,25.91,25.91
2015-04-30T21:00:00Z,29,25.24,25.24
2015-04-30T22:00:00Z,25,24.69,24.69
2015-04-30T23:00:00Z,24,24.09,24.09
2015-05-01T00:00:00Z,22,23.79,23.79
2015-05-01T01:00:00Z,22,23.51,23.51
2015-05-01T02:00:00Z,21,23.43,23.43
2015-05-01T03:00:00Z,20,23.29,23.29
2015-05-01T04:00:00Z,18,23.2,23.2
2015-05-01T05:00:00Z,19,23.89,23.89
2015-05-01T06:00:00Z,23,24.71,24.71
2015-05-01T07:00:00Z,24,25.26,25.26
2015-05-01T08:00:00Z,24,25.49,25.49
2015-05-01T09:00:00Z,25,25.37,25.37
2015-05-01T10:00:00Z,24,25.17,25.17
2015-05-01T11:00:00Z,21,24.84,24.84
2015-05-01T12:00:00Z,20,24.57,24.57
2015-05-01T13:00:00Z,19,24.52,24.52
2015-05-01T14:00:00Z,22,24.4,24.4
2015-05-01T15:00:00Z,23,24.6,24.6
2015-05-01T16:00:00Z,26,24.88,24.88
2015-05-01T17:00:00Z,28,25.3,25.3
2015-05-01T18:00:00Z,31,25.66,25.66
2015-05-01T19:00:00Z,30,25.67,25.67
2015-05-01T20:00:00Z,30,25.69,25.69
2015-05-01T21:00:00Z,27,24.89,24.89
2015-05-01T22:00:00Z,25,23.94,23.94
2015-05-01T23:00:00Z,24,21.62,22.15
2015-05-02T00:00:00Z,22,19.85,19.85
2015-05-02T01:00:00Z,20,18.59,18.59
2015-05-02T02:00:00Z,20,18.4,18.4
2015-05-02T03:00:00Z,22,20.04,20.04
2015-05-02T04:00:00Z,26,22.07,22.07
2015-05-02T05:00:00Z,29,23.22,23.22
2015-05-02T06:00:00Z,30,24.64,24.64
2015-05-02T07:00:00Z,30,24.74,24.74
2015-05-02T08:00:00Z,30,24.73,24.73
2015-05-02T09:00:00Z,29,24.62,24.62
2015-05-02T10:00:00Z,26,24.22,24.22
2015-05-02T11:00:00Z,23,23.95,23.95
2015-05-02T12:00:00Z,21,23.72,23.72
2015-05-02T13:00:00Z,19,23.51,23.51
2015-05-02T14:00:00Z,21,24.13,24.13
2015-05-02T15:00:00Z,23,24.83,24.83
2015-05-02T16:00:00Z,28,25.1,25.1
2015-05-02T17:00:00Z,34,25.17,25.17
2015-05-02T18:00:00Z,36,25.72,25.72
2015-05-02T19:00:00Z,34,26.07,26.07
2015-05-02T20:00:00Z,33,25.61,25.61
2015-05-02T21:00:00Z,28,25.14,25.14
2015-05-02T22:00:00Z,24,22.97,24.36
2015-05-02T23:00:00Z,20,23.44,23.69
2015-05-03T00:00:00Z,18,23.27,23.27
2015-05-03T01:00:00Z,16,22.76,22.76
2015-05-03T02:00:00Z,17,22.56,22.56
2015-05-03T03:00:00Z,16,22.1,22.1
2015-05-03T04:00:00Z,15,19.88,19.88
2015-05-03T05:00:00Z,17,23.09,23.09
2015-05-03T06:00:00Z,20,23.99,23.99
2015-05-03T07:00:00Z,22,24.44,24.44
2015-05-03T08:00:00Z,24,24.59,24.59
2015-05-03T09:00:00Z,24,24.45,24.45
2015-05-03T10:00:00Z,22,24.2,24.2
2015-05-03T11:00:00Z,17,23.7,23.7
2015-05-03T12:00:00Z,14,23.39,23.39
2015-05-03T13:00:00Z,13,23.25,23.25
2015-05-03T14:00:00Z,14,12.72,23.27
2015-05-03T15:00:00Z,18,13.29,23.4
2015-05-03T16:00:00Z,21,16.01,23.56
